t	pi	freq
155280000	0.00059982	0.9997
155300000	0.023712	0.988
155320000	0	1
155340000	0.460125	0.3588
155360000	0.00039992	0.0002
155380000	0.056318	0.029
155400000	0.0182307	0.0092
155420000	0	0
155440000	0.272188	0.1625
155460000	0.178558	0.9009
155480000	0	1
155500000	0.272727	0.1629
155520000	0.00119928	0.0006
155540000	0.00059982	0.0003
155560000	0.124156	0.9335
155580000	0	1
155600000	0.0229309	0.9884
155620000	0.0029955	0.9985
155640000	0.152055	0.9171
155660000	0	1
155680000	0.0904875	0.9525
155700000	0.269751	0.8393
155720000	0	0
155740000	0.45518	0.3503
155760000	0.0121256	0.9939
155780000	0.0274136	0.9861
155800000	0.00139902	0.9993
155820000	0.00578318	0.9971
155840000	0	1
155860000	0.0910303	0.9522
155880000	0.056318	0.971
155900000	0.00737262	0.9963
155920000	0.00239712	0.9988
155940000	0.302682	0.8141
155960000	0.00757112	0.9962
155980000	0.321078	0.2009
156000000	0.0162655	0.9918
156020000	0.164947	0.9093
156040000	0.453121	0.6531
156060000	0.492896	0.4404
156080000	0	0
156100000	0.0168555	0.0085
156120000	0.489488	0.4275
156140000	0.0312944	0.9841
156160000	0.0355448	0.0181
156180000	0.0221491	0.0112
156200000	0.0745891	0.0388
156220000	0	0
156240000	0.010148	0.0051
156260000	0	0
156280000	0	1
156300000	0.499872	0.508
156320000	0.264428	0.8432
156340000	0.148878	0.081
156360000	0.318678	0.1989
156380000	0	0
156400000	0	0
156420000	0.0476093	0.0244
156440000	0	1
156460000	0.00019998	0.9999
156480000	0	1
156500000	0.0322621	0.9836
156520000	0	1
156540000	0.0707062	0.9633
156560000	0.0551869	0.9716
156580000	0.406169	0.2834
156600000	0	1
156620000	0	1
156640000	0	1
156660000	0.00478848	0.9976
156680000	0.414715	0.7065
156700000	0	0
156720000	0.496522	0.4583
156740000	0.0555641	0.9714
156760000	0.492012	0.5632
156780000	0.037855	0.9807
156800000	0.0250774	0.9873
156820000	0.00139902	0.9993
156840000	0.402583	0.7207
156860000	0.433168	0.3172
156880000	0.00439032	0.0022
156900000	0	0
156920000	0.0186233	0.0094
156940000	0.404603	0.7184
156960000	0.00119928	0.9994
156980000	0.0919342	0.9517
157000000	0.0168555	0.9915
157020000	0.164128	0.9098
157040000	0.0745891	0.0388
157060000	0.0643822	0.0333
157080000	0	0
157100000	0.136878	0.0739
157120000	0.0150845	0.0076
157140000	0.00039992	0.0002
157160000	0	0
157180000	0.00279608	0.0014
157200000	0.001998	0.001
157220000	0	0
157240000	0.497247	0.5371
157260000	0.222487	0.8725
157280000	0.00079968	0.9996
157300000	0.464195	0.3662
157320000	0.00059982	0.0003
157340000	0.0565064	0.0291
157360000	0.476107	0.6093
157380000	0	1
157400000	0.0355448	0.9819
157420000	0.453609	0.6523
157440000	0.337436	0.2149
157460000	0	0
157480000	0.134658	0.0726
157500000	0.126579	0.0679
157520000	0.416605	0.2958
157540000	0	0
157560000	0.00019998	0.0001
157580000	0	0
157600000	0.0370856	0.0189
157620000	0.0289678	0.0147
157640000	0.140278	0.0759
157660000	0.0868595	0.0455
157680000	0.481065	0.5973
157700000	0	0
157720000	0.0621392	0.0321
157740000	0	0
157760000	0.393093	0.2688
157780000	0.224421	0.1288
157800000	0.00239712	0.0012
157820000	0.479598	0.399
157840000	0.442878	0.669
157860000	0.00179838	0.0009
157880000	0.470573	0.3787
157900000	0	0
157920000	0.00059982	0.0003
157940000	0.0498893	0.0256
157960000	0	0
157980000	0.0374704	0.0191
158000000	0	0
158020000	0.280481	0.1687
158040000	0	0
158060000	0.332495	0.2106
158080000	0	0
158100000	0.108388	0.0575
158120000	0.0341945	0.0174
158140000	0.353876	0.2297
158160000	0.0906685	0.0476
158180000	0.0326489	0.0166
158200000	0.00836472	0.0042
158220000	0.308667	0.1907
158240000	0.0382395	0.0195
158260000	0	0
158280000	0.0140992	0.0071
158300000	0.011928	0.006
158320000	0.029744	0.0151
158340000	0.49841	0.4718
158360000	0.231502	0.8664
158380000	0.00717408	0.9964
158400000	0.206469	0.8831
158420000	0	1
158440000	0.00079968	0.9996
158460000	0.0821192	0.9571
158480000	0.404428	0.7186
158500000	0.129167	0.0694
158520000	0.0129155	0.0065
158540000	0.483764	0.4099
158560000	0.0162655	0.0082
158580000	0.383742	0.7411
158600000	0.00339422	0.0017
158620000	0.0651286	0.0337
158640000	0	0
158660000	0.1472	0.08
158680000	0.185258	0.1033
158700000	0.0413096	0.0211
158720000	0.216194	0.1233
158740000	0.00019998	0.0001
158760000	0.308914	0.1909
158780000	0	0
158800000	0.0311007	0.0158
158820000	0.00139902	0.0007
158840000	0	0
158860000	0.363758	0.239
158880000	0.333189	0.2112
158900000	0	1
158920000	0.0188195	0.9905
158940000	0	1
158960000	0.215289	0.8773
158980000	0.486943	0.5808
159000000	0.388041	0.2634
159020000	0.00139902	0.0007
159040000	0.047419	0.0243
159060000	0.220398	0.1261
159080000	0.114734	0.0611
159100000	0.00379278	0.0019
159120000	0.388891	0.7357
159140000	0.00139902	0.9993
159160000	0.46158	0.6386
159180000	0.0223446	0.9887
159200000	0.0837631	0.9562
159220000	0.035352	0.982
159240000	0.00059982	0.9997
159260000	0.0146905	0.9926
159280000	0.00039992	0.9998
159300000	0.00179838	0.9991
159320000	0.489166	0.5736
159340000	0.0457049	0.9766
159360000	0.427496	0.3096
159380000	0.0775357	0.0404
159400000	0.0336152	0.9829
159420000	0.00039992	0.9998
159440000	0	1
159460000	0	1
159480000	0.00915768	0.9954
159500000	0.369235	0.7557
159520000	0.00079968	0.9996
159540000	0.460069	0.3587
159560000	0	1
159580000	0.0343875	0.9825
159600000	0.371881	0.7531
159620000	0.0049875	0.9975
159640000	0.227087	0.8694
159660000	0.0682937	0.9646
159680000	0	1
159700000	0.00677688	0.9966
159720000	0.0933784	0.9509
159740000	0	1
159760000	0.0188195	0.9905
159780000	0.00039992	0.9998
159800000	0.271106	0.8383
159820000	0	1
159840000	0.00379278	0.9981
159860000	0.0589517	0.9696
159880000	0.00359352	0.9982
159900000	0.497861	0.4673
159920000	0	1
159940000	0.00737262	0.9963
159960000	0.198912	0.888
159980000	0	1
160000000	0.0107417	0.9946
160020000	0	1
160040000	0.494613	0.5519
160060000	0.311256	0.8072
160080000	0.0009995	0.9995
160100000	0.0401595	0.9795
160120000	0.0416926	0.9787
160140000	0.15122	0.9176
160160000	0.393093	0.7312
160180000	0	0
160200000	0.379754	0.2548
160220000	0.00478848	0.9976
160240000	0.00339422	0.9983
160260000	0.238635	0.8615
160280000	0.00079968	0.9996
160300000	0.02955	0.015
160320000	0	0
160340000	0.406688	0.284
160360000	0.488448	0.424
160380000	0.0549982	0.0283
160400000	0.0472287	0.0242
160420000	0.102881	0.0544
160440000	0.0451328	0.0231
160460000	0.424495	0.3057
160480000	0	0
160500000	0.133632	0.072
160520000	0.015872	0.008
160540000	0.00219758	0.0011
160560000	0.00259662	0.0013
160580000	0.389268	0.2647
160600000	0	0
160620000	0.475888	0.3902
160640000	0.0131129	0.0066
160660000	0.00975198	0.0049
160680000	0	0
160700000	0.0270246	0.0137
160720000	0.368518	0.7564
160740000	0.366666	0.2418
160760000	0.0365081	0.0186
160780000	0.119459	0.0638
160800000	0.471773	0.3812
160820000	0.0445603	0.9772
160840000	0.293404	0.8214
160860000	0.017838	0.991
160880000	0.263466	0.8439
160900000	0.0824848	0.9569
160920000	0.00159872	0.0008
160940000	0.375699	0.2507
160960000	0.449502	0.6589
160980000	0	1
161000000	0.0209753	0.9894
161020000	0.409006	0.7133
161040000	0.230475	0.1329
161060000	0.171302	0.0946
161080000	0	0
161100000	0.280348	0.1686
161120000	0.474867	0.6121
161140000	0.235881	0.8634
161160000	0.0258568	0.9869
161180000	0	1
161200000	0.16919	0.9067
161220000	0.487988	0.5775
161240000	0.441107	0.6716
161260000	0	1
161280000	0.249651	0.1462
161300000	0.366975	0.7579
161320000	0.129856	0.9302
161340000	0.00079968	0.9996
161360000	0.2408	0.86
161380000	0	1
161400000	0.358488	0.766
161420000	0.298641	0.1827
161440000	0.398209	0.2744
161460000	0.125022	0.933
161480000	0.0382395	0.9805
161500000	0.00319488	0.9984
161520000	0	1
161540000	0.00478848	0.9976
161560000	0.0443694	0.9773
161580000	0.371374	0.7536
161600000	0.142818	0.0774
161620000	0.0908494	0.0477
161640000	0.0148875	0.0075
161660000	0.0146905	0.0074
161680000	0	0
161700000	0.102703	0.0543
161720000	0.0508376	0.0261
161740000	0.0146905	0.0074
161760000	0.0890382	0.0467
161780000	0.0129155	0.0065
161800000	0.00279608	0.0014
161820000	0.26319	0.1559
161840000	0.046848	0.024
161860000	0.483836	0.5899
161880000	0.171626	0.9052
161900000	0.0009995	0.9995
161920000	0.00039992	0.9998
161940000	0.49575	0.4539
161960000	0.00039992	0.9998
161980000	0	1
162000000	0.426272	0.692
162020000	0.0345805	0.9824
162040000	0.0771679	0.9598
162060000	0.0301318	0.9847
162080000	0	1
162100000	0	1
162120000	0.00119928	0.0006
162140000	0.385567	0.7392
162160000	0.00219758	0.0011
162180000	0.001998	0.001
162200000	0.277022	0.8339
162220000	0	1
162240000	0.018427	0.9907
162260000	0.44647	0.3364
162280000	0.0278024	0.0141
162300000	0.49045	0.5691
162320000	0.00259662	0.9987
162340000	0.04856	0.9751
162360000	0.0146905	0.9926
162380000	0.0049875	0.9975
162400000	0.268528	0.8402
162420000	0.312361	0.8063
162440000	0.0415011	0.9788
162460000	0.0233215	0.9882
162480000	0	1
162500000	0.146191	0.9206
162520000	0	1
162540000	0.126233	0.9323
162560000	0.186685	0.8958
162580000	0	1
162600000	0.0233215	0.9882
162620000	0.00019998	0.9999
162640000	0.0424582	0.9783
162660000	0.00279608	0.9986
162680000	0.0684795	0.9645
162700000	0.332148	0.7897
162720000	0.375799	0.2508
162740000	0.128306	0.9311
162760000	0.17952	0.9003
162780000	0.001998	0.999
162800000	0	1
162820000	0.150218	0.9182
162840000	0	1
162860000	0.252895	0.1485
162880000	0.00478848	0.0024
162900000	0	0
162920000	0.497262	0.537
162940000	0.47693	0.3926
162960000	0.0386238	0.0197
162980000	0.0244925	0.0124
163000000	0.0443694	0.0227
163020000	0.361767	0.2371
163040000	0.210287	0.8806
163060000	0.00079968	0.9996
163080000	0.447835	0.6615
163100000	0.00478848	0.0024
163120000	0.287709	0.1742
163140000	0.037855	0.0193
163160000	0.00039992	0.9998
163180000	0.00019998	0.9999
163200000	0.311625	0.8069
163220000	0.318557	0.8012
163240000	0.335492	0.7868
163260000	0.00339422	0.9983
163280000	0	1
163300000	0.122941	0.9342
163320000	0.00876128	0.9956
163340000	0.174053	0.9037
163360000	0.41138	0.2895
163380000	0.220248	0.874
163400000	0.00339422	0.9983
163420000	0.273805	0.8363
163440000	0.464302	0.6336
163460000	0.00019998	0.0001
163480000	0.45226	0.6545
163500000	0.059515	0.0307
163520000	0.00239712	0.0012
163540000	0.115435	0.0615
163560000	0.130028	0.0699
163580000	0.488539	0.5757
163600000	0.0340014	0.0173
163620000	0	0
163640000	0.1638	0.09
163660000	0.156545	0.9144
163680000	0.00239712	0.9988
163700000	0.0246875	0.9875
163720000	0.414633	0.7066
163740000	0.0413096	0.9789
163760000	0.00419118	0.9979
163780000	0.0536765	0.9724
163800000	0.0174451	0.9912
163820000	0.0107417	0.9946
163840000	0.00079968	0.9996
163860000	0.00159872	0.9992
163880000	0.421116	0.6986
163900000	0.0338083	0.9828
163920000	0.0168555	0.9915
163940000	0.00319488	0.9984
163960000	0.0180344	0.9909
163980000	0.140787	0.9238
164000000	0.00419118	0.9979
164020000	0.28862	0.8251
164040000	0	1
164060000	0.0591395	0.9695
164080000	0.00119928	0.9994
164100000	0.13824	0.9253
164120000	0.0156752	0.9921
164140000	0.206162	0.8833
164160000	0.0205837	0.0104
164180000	0.00915768	0.0046
164200000	0.00079968	0.0004
164220000	0.0621392	0.0321
164240000	0	0
164260000	0.222488	0.1275
164280000	0.362082	0.2374
164300000	0.00039992	0.0002
164320000	0.181119	0.1007
164340000	0.0148875	0.0075
164360000	0.42032	0.3004
164380000	0.247097	0.1444
164400000	0.493928	0.5551
164420000	0.204781	0.8842
164440000	0.485036	0.5865
164460000	0.445814	0.6646
164480000	0.00019998	0.9999
164500000	0.423011	0.3038
164520000	0	0
164540000	0.467894	0.3733
164560000	0	1
164580000	0.0223446	0.9887
164600000	0.420718	0.6991
164620000	0.294944	0.1798
164640000	0	0
164660000	0.00019998	0.0001
164680000	0.0447512	0.0229
164700000	0	0
164720000	0.429462	0.3122
164740000	0.113328	0.0603
164760000	0.490116	0.5703
164780000	0.063822	0.967
164800000	0	0
164820000	0	0
164840000	0.279153	0.1677
164860000	0.466148	0.6301
164880000	0.0630745	0.9674
164900000	0	1
164920000	0	0
164940000	0	0
164960000	0.00915768	0.0046
164980000	0.446992	0.3372
165000000	0.381999	0.2571
165020000	0.0219536	0.0111
165040000	0.427572	0.6903
165060000	0	0
165080000	0.345321	0.2219
165100000	0.0570713	0.0294
165120000	0.0479897	0.0246
165140000	0.00019998	0.0001
165160000	0.489458	0.5726
165180000	0.00019998	0.0001
165200000	0	0
165220000	0.00219758	0.0011
165240000	0	0
165260000	0	1
165280000	0.493862	0.5554
165300000	0.364488	0.2397
165320000	0.00856302	0.9957
165340000	0.359974	0.2354
165360000	0.0699646	0.0363
165380000	0	0
165400000	0.475844	0.6099
165420000	0.325005	0.2042
165440000	0.251205	0.8527
165460000	0.00179838	0.9991
165480000	0.116837	0.0623
165500000	0.00039992	0.0002
165520000	0.405996	0.2832
165540000	0.405648	0.7172
165560000	0.159192	0.9128
165580000	0.00059982	0.9997
165600000	0.0148875	0.9925
165620000	0.42032	0.6996
165640000	0.129167	0.0694
165660000	0.209983	0.1192
165680000	0.386807	0.2621
165700000	0.444155	0.3329
165720000	0.00039992	0.9998
165740000	0.00219758	0.9989
165760000	0.168539	0.9071
165780000	0.0734815	0.9618
165800000	0.00039992	0.9998
165820000	0.00359352	0.9982
165840000	0.484512	0.588
165860000	0.473088	0.616
165880000	0.292245	0.8223
165900000	0	1
165920000	0.0906685	0.9524
165940000	0.00059982	0.9997
165960000	0.003992	0.998
165980000	0.272997	0.8369
166000000	0.302808	0.814
166020000	0	1
166040000	0.00379278	0.9981
166060000	0.0328422	0.9833
166080000	0.24553	0.8567
166100000	0.00079968	0.9996
166120000	0.00039992	0.9998
166140000	0.244673	0.8573
166160000	0.001998	0.999
166180000	0.00039992	0.9998
166200000	0.424806	0.6939
166220000	0.0553755	0.9715
166240000	0.029744	0.9849
166260000	0.400987	0.2775
166280000	0.0144934	0.0073
166300000	0.00119928	0.0006
166320000	0	0
166340000	0	0
166360000	0.0347734	0.0177
166380000	0	0
166400000	0.477528	0.606
166420000	0.311133	0.1927
166440000	0.48004	0.5999
166460000	0.00239712	0.0012
166480000	0.0109395	0.0055
166500000	0.00478848	0.0024
166520000	0.472575	0.6171
166540000	0.301928	0.8147
166560000	0.0374704	0.9809
166580000	0.00239712	0.9988
166600000	0	1
166620000	0.00578318	0.9971
166640000	0.417663	0.2971
166660000	0.176631	0.0979
166680000	0	0
166700000	0.341065	0.2181
166720000	0.003992	0.002
166740000	0.00119928	0.0006
166760000	0.10074	0.0532
166780000	0.00039992	0.0002
166800000	0.0531094	0.0273
166820000	0.428558	0.311
166840000	0.0899443	0.0472
166860000	0.086132	0.0451
166880000	0.443283	0.3316
166900000	0.467538	0.3726
166920000	0.00059982	0.9997
166940000	0.0817534	0.9573
166960000	0.213021	0.8788
166980000	0.379165	0.2542
167000000	0.280083	0.8316
167020000	0.019604	0.9901
167040000	0.456723	0.3529
167060000	0.0439875	0.0225
167080000	0	0
167100000	0.422697	0.3034
167120000	0.388891	0.7357
167140000	0.00139902	0.9993
167160000	0.194551	0.8908
167180000	0.00737262	0.9963
167200000	0.0105438	0.9947
167220000	0.00319488	0.9984
167240000	0.0241023	0.9878
167260000	0.337778	0.7848
167280000	0.0172486	0.9913
167300000	0.0219536	0.9889
167320000	0.274477	0.8358
167340000	0.492188	0.5625
167360000	0.0957197	0.9496
167380000	0.115962	0.9382
167400000	0.206009	0.8834
167420000	0	1
167440000	0.0117304	0.9941
167460000	0.0926566	0.9513
167480000	0.00019998	0.0001
167500000	0.00059982	0.0003
167520000	0.316382	0.803
167540000	0	1
167560000	0.00019998	0.9999
167580000	0.0476093	0.9756
167600000	0	1
167620000	0.0502687	0.9742
167640000	0.12155	0.935
167660000	0.00139902	0.0007
167680000	0.208458	0.1182
167700000	0.101454	0.0536
167720000	0.00119928	0.0006
167740000	0.00039992	0.0002
167760000	0	0
167780000	0.168213	0.0927
167800000	0.0349663	0.0178
167820000	0	0
167840000	0	0
167860000	0.3747	0.2497
167880000	0	0
167900000	0.370663	0.2457
167920000	0.011928	0.006
167940000	0	0
167960000	0.16805	0.0926
167980000	0.140957	0.0763
168000000	0.0009995	0.0005
168020000	0.00737262	0.0037
168040000	0	0
168060000	0	0
168080000	0	0
168100000	0.457017	0.3534
168120000	0	0
168140000	0.00179838	0.0009
168160000	0.371171	0.7538
168180000	0.0477995	0.0245
168200000	0.011335	0.0057
168220000	0.00119928	0.0006
168240000	0.33755	0.215
168260000	0.00379278	0.0019
168280000	0.446992	0.3372
168300000	0.216044	0.8768
168320000	0	1
168340000	0.0190157	0.9904
168360000	0	1
168380000	0.420718	0.6991
168400000	0	1
168420000	0.00259662	0.9987
168440000	0.443283	0.3316
168460000	0.12606	0.9324
168480000	0.0451328	0.9769
168500000	0.0262462	0.9867
168520000	0.0424582	0.0217
168540000	0	0
168560000	0.00637952	0.0032
168580000	0.258765	0.8473
168600000	0.084128	0.044
168620000	0.228858	0.1318
168640000	0.0029955	0.0015
168660000	0.00518648	0.0026
168680000	0.49991	0.5067
168700000	0.483547	0.5907
168720000	0.497522	0.4648
168740000	0.165274	0.9091
168760000	0.0669918	0.9653
168780000	0.0819363	0.0428
168800000	0.485414	0.5854
168820000	0.0190157	0.0096
168840000	0.00019998	0.0001
168860000	0.0721875	0.0375
168880000	0.0529203	0.0272
168900000	0.00179838	0.0009
168920000	0.00538542	0.0027
168940000	0.499712	0.512
168960000	0	1
168980000	0.0351592	0.9821
169000000	0.0152814	0.9923
169020000	0.00179838	0.9991
169040000	0.00379278	0.9981
169060000	0	1
169080000	0	1
169100000	0.423403	0.6957
169120000	0.482441	0.5937
169140000	0	1
169160000	0.0129155	0.9935
169180000	0.00219758	0.0011
169200000	0.00359352	0.0018
169220000	0.366355	0.2415
169240000	0.429612	0.6876
169260000	0.00059982	0.9997
169280000	0.00019998	0.0001
169300000	0.225311	0.1294
169320000	0.00059982	0.0003
169340000	0.00776958	0.0039
169360000	0.165274	0.0909
169380000	0	0
169400000	0.296095	0.1807
169420000	0.305686	0.1883
169440000	0	0
169460000	0	0
169480000	0	0
169500000	0.0121256	0.0061
169520000	0.0254672	0.0129
169540000	0.0888569	0.0466
169560000	0.413555	0.2921
169580000	0.00159872	0.9992
169600000	0.309285	0.8088
169620000	0.43192	0.6845
169640000	0.00019998	0.9999
169660000	0.485618	0.5848
169680000	0.00339422	0.9983
169700000	0.0472287	0.9758
169720000	0.432214	0.6841
169740000	0.087223	0.0457
169760000	0.0343875	0.0175
169780000	0.00019998	0.0001
169800000	0.498895	0.5235
169820000	0.497005	0.4613
169840000	0	1
169860000	0.277022	0.1661
169880000	0	0
169900000	0.00159872	0.0008
169920000	0.25542	0.1503
169940000	0.257374	0.8483
169960000	0.472058	0.6182
169980000	0.367696	0.7572
170000000	0.291729	0.1773
170020000	0.49963	0.5136
170040000	0.007968	0.996
170060000	0.461912	0.362
170080000	0.354847	0.7694
170100000	0.48153	0.5961
170120000	0.460012	0.6414
170140000	0	1
170160000	0	1
170180000	0.003992	0.998
170200000	0.270022	0.8391
170220000	0.00657822	0.0033
170240000	0.0426495	0.0218
170260000	0.00518648	0.0026
170280000	0.023712	0.012
170300000	0.444422	0.3333
170320000	0.496181	0.5437
170340000	0.117012	0.9376
170360000	0.198912	0.888
170380000	0.441518	0.329
170400000	0.00059982	0.0003
170420000	0	0
170440000	0.00159872	0.0008
170460000	0.49875	0.525
170480000	0.00538542	0.0027
170500000	0.0628875	0.0325
170520000	0	0
170540000	0.0219536	0.0111
170560000	0.0630745	0.0326
170580000	0.00179838	0.0009
170600000	0	0
170620000	0.00558432	0.0028
170640000	0.0235168	0.0119
170660000	0.334112	0.788
170680000	0	0
170700000	0	1
170720000	0.458008	0.6449
170740000	0.301298	0.8152
170760000	0.468248	0.626
170780000	0.00019998	0.9999
170800000	0.025662	0.987
170820000	0.496181	0.4563
170840000	0.360397	0.2358
170860000	0.309162	0.8089
170880000	0.385854	0.7389
170900000	0.278089	0.8331
170920000	0.143494	0.9222
170940000	0.071262	0.963
170960000	0.0235168	0.9881
170980000	0.257653	0.8481
171000000	0.00439032	0.9978
171020000	0.0732968	0.9619
171040000	0.217699	0.8757
171060000	0.00737262	0.9963
171080000	0.0168555	0.9915
171100000	0.405474	0.2826
171120000	0.480279	0.4007
171140000	0.372891	0.2479
171160000	0.0771679	0.0402
171180000	0.00019998	0.0001
171200000	0.152556	0.9168
171220000	0.0009995	0.9995
171240000	0	1
171260000	0.00079968	0.9996
171280000	0.00039992	0.9998
171300000	0.449311	0.6592
171320000	0.00757112	0.9962
171340000	0.324413	0.7963
171360000	0.366459	0.2416
171380000	0.373194	0.7518
171400000	0.463927	0.3657
171420000	0.0135075	0.0068
171440000	0	0
171460000	0.120157	0.0642
171480000	0	0
171500000	0.176309	0.0977
171520000	0.432067	0.3157
171540000	0.3405	0.2176
171560000	0.349519	0.2257
171580000	0.135513	0.9269
171600000	0.00219758	0.9989
171620000	0.493364	0.4424
171640000	0.49637	0.4574
171660000	0.484477	0.4119
171680000	0.0330355	0.9832
171700000	0.483728	0.4098
171720000	0.15005	0.0817
171740000	0.0324555	0.0165
171760000	0.0174451	0.0088
171780000	0.00319488	0.0016
171800000	0.123288	0.066
171820000	0.0815705	0.9574
171840000	0.0148875	0.9925
171860000	0.00019998	0.9999
171880000	0.00059982	0.9997
171900000	0.00439032	0.9978
171920000	0.448672	0.6602
171940000	0.207234	0.1174
171960000	0.0508376	0.0261
171980000	0.0009995	0.0005
172000000	0	1
172020000	0	1
172040000	0.486288	0.5828
172060000	0.00279608	0.0014
172080000	0.290695	0.1765
172100000	0	0
172120000	0.001998	0.001
172140000	0.013902	0.007
172160000	0.496438	0.5422
172180000	0.0242974	0.0123
172200000	0.26264	0.1555
172220000	0.00339422	0.0017
172240000	0.0561296	0.0289
172260000	0.155716	0.0851
172280000	0.0340014	0.0173
172300000	0.497715	0.5338
172320000	0	0
172340000	0	0
172360000	0.465468	0.3686
172380000	0.495237	0.5488
172400000	0.114558	0.939
172420000	0.310026	0.8082
172440000	0.388797	0.7358
172460000	0.488204	0.5768
172480000	0.48755	0.4211
172500000	0.0123231	0.9938
172520000	0.20278	0.8855
172540000	0.030907	0.9843
172560000	0.0606406	0.0313
172580000	0.00039992	0.0002
172600000	0.271377	0.1619
172620000	0	0
172640000	0.027608	0.014
172660000	0.202934	0.1146
172680000	0.0109395	0.0055
172700000	0.0546208	0.0281
172720000	0.202162	0.8859
172740000	0.321318	0.2011
172760000	0.0241023	0.0122
172780000	0.0107417	0.0054
172800000	0.00019998	0.0001
172820000	0.011335	0.0057
172840000	0.00119928	0.9994
172860000	0.0203878	0.9897
172880000	0.141465	0.9234
172900000	0.49142	0.5655
172920000	0	1
172940000	0	1
172960000	0.260291	0.8462
172980000	0.232381	0.8658
173000000	0.0491299	0.9748
173020000	0.021171	0.9893
173040000	0.489861	0.4288
173060000	0.264428	0.1568
173080000	0.00059982	0.0003
173100000	0.0403513	0.0206
173120000	0.0863139	0.0452
173140000	0	0
173160000	0.235154	0.1361
173180000	0.484015	0.5894
173200000	0.00019998	0.9999
173220000	0.00339422	0.9983
173240000	0.165438	0.909
173260000	0.0009995	0.0005
173280000	0	0
173300000	0.0129155	0.0065
173320000	0.00757112	0.0038
173340000	0.28914	0.1753
173360000	0	0
173380000	0.0523528	0.0269
173400000	0.18032	0.1002
173420000	0.417501	0.7031
173440000	0.00836472	0.9958
173460000	0.444289	0.3331
173480000	0.119982	0.9359
173500000	0.00339422	0.9983
173520000	0.495315	0.5484
173540000	0	0
173560000	0.00518648	0.0026
173580000	0.155052	0.0847
173600000	0.283518	0.171
173620000	0.488418	0.4239
173640000	0.0174451	0.9912
173660000	0.00319488	0.9984
173680000	0.00019998	0.9999
173700000	0.2189	0.1251
173720000	0.0514061	0.0264
173740000	0.116487	0.0621
173760000	0.43051	0.3136
173780000	0.493683	0.5562
173800000	0.34842	0.2247
173820000	0.00039992	0.0002
173840000	0.477443	0.3938
173860000	0.380439	0.7445
173880000	0.00139902	0.9993
173900000	0.413887	0.7075
173920000	0	1
173940000	0	1
173960000	0.0278024	0.9859
173980000	0.446601	0.6634
174000000	0.00139902	0.9993
174020000	0	1
174040000	0.0117304	0.9941
174060000	0.0131129	0.9934
174080000	0.392538	0.7318
174100000	0.0491299	0.9748
174120000	0	1
174140000	0.211656	0.8797
174160000	0	1
174180000	0.00717408	0.9964
174200000	0.432949	0.3169
174220000	0	0
174240000	0	0
174260000	0.0551869	0.0284
174280000	0.399648	0.276
174300000	0.00458942	0.0023
174320000	0.487738	0.5783
174340000	0.00379278	0.9981
174360000	0	0
174380000	0.00039992	0.0002
174400000	0.386902	0.2622
174420000	0	1
174440000	0	1
174460000	0	1
174480000	0.290048	0.824
174500000	0.087223	0.0457
174520000	0.185575	0.1035
174540000	0.056883	0.0293
174560000	0.12242	0.0655
174580000	0.00039992	0.0002
174600000	0.0115327	0.0058
174620000	0.00039992	0.0002
174640000	0	0
174660000	0.0246875	0.0125
174680000	0.0069755	0.0035
174700000	0.475624	0.3896
174720000	0	1
174740000	0.0848573	0.9556
174760000	0.0133102	0.9933
174780000	0.423325	0.3042
174800000	0.0123231	0.0062
174820000	0.0186233	0.0094
174840000	0.248801	0.1456
174860000	0.00518648	0.0026
174880000	0.407464	0.2849
174900000	0.00119928	0.9994
174920000	0.0235168	0.9881
174940000	0.00319488	0.9984
174960000	0.00159872	0.9992
174980000	0	1
175000000	0	1
175020000	0.0330355	0.9832
175040000	0.0863139	0.9548
175060000	0.011335	0.9943
175080000	0.284832	0.828
175100000	0.151388	0.9175
175120000	0.129684	0.9303
175140000	0.100203	0.9471
175160000	0.00139902	0.0007
175180000	0.487863	0.5779
175200000	0.0382395	0.9805
175220000	0.0686653	0.9644
175240000	0	1
175260000	0	1
175280000	0.351378	0.7726
175300000	0.00139902	0.9993
175320000	0	1
175340000	0.0848573	0.9556
175360000	0.477486	0.6061
175380000	0.095	0.95
175400000	0.0105438	0.9947
175420000	0.463225	0.6356
175440000	0.0982335	0.9482
175460000	0.330056	0.2085
175480000	0.155052	0.0847
175500000	0.00876128	0.0044
175520000	0.0205837	0.0104
175540000	0.00518648	0.0026
175560000	0.010148	0.0051
175580000	0	0
175600000	0.043032	0.022
175620000	0.019996	0.0101
175640000	0	0
175660000	0.448158	0.339
175680000	0.00159872	0.9992
175700000	0.00039992	0.9998
175720000	0.0135075	0.0068
175740000	0.309779	0.1916
175760000	0.405126	0.2822
175780000	0.446797	0.3369
175800000	0.492312	0.562
175820000	0	0
175840000	0.196268	0.1103
175860000	0	0
175880000	0.0434143	0.0222
175900000	0.107148	0.0568
175920000	0.00379278	0.0019
175940000	0.0536765	0.0276
175960000	0.00677688	0.0034
175980000	0.286404	0.1732
176000000	0.267302	0.1589
176020000	0.0205837	0.0104
176040000	0.011928	0.006
176060000	0.338461	0.2158
176080000	0.0009995	0.0005
176100000	0.00119928	0.0006
176120000	0.0613902	0.0317
176140000	0	0
176160000	0.250782	0.853
176180000	0	1
176200000	0.291213	0.8231
176220000	0.127616	0.9315
